peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr3,187662501,187689000,26500,*,chr3_187662501_187689000,Promoter (<=1kb),3,187668912,187670394,1483,2,6750,ENST00000287641,0,ENSG00000157005,SST,Promoter (<=1kb),protein_coding,-1.40773766643495,1.08063449234507e-5
chr3,193249001,193261000,12000,*,chr3_193249001_193261000,Promoter (2-3kb),3,193263002,193277738,14737,1,57110,ENST00000416012,-2002,ENSG00000127252,PLAAT1,Promoter (2-3kb),protein_coding,-2.48923000650276,2.7721664773436003e-16
chr3,193339001,193421000,82000,*,chr3_193339001_193421000,Promoter (<=1kb),3,193274789,193378753,103965,2,344905,ENST00000342358,0,ENSG00000187527,ATP13A5,Promoter (<=1kb),protein_coding,-2.83294896942488,2.2329847261347198e-20
chr3,193430501,193476500,46000,*,chr3_193430501_193476500,Promoter (<=1kb),3,193402078,193467348,65271,2,84239,ENST00000428352,0,ENSG00000127249,ATP13A4,Promoter (<=1kb),protein_coding,-2.51660557908571,3.26289797926989e-17
chr3,194354501,194372500,18000,*,chr3_194354501_194372500,Promoter (<=1kb),3,194355249,194369743,14495,2,131578,ENST00000347624,0,ENSG00000172061,LRRC15,Promoter (<=1kb),protein_coding,-0.0157566104705593,0.998019456973723
chr3,194673501,194677500,4000,*,chr3_194673501_194677500,Promoter (1-2kb),3,194670063,194672463,2401,2,55341,ENST00000480853,-1038,ENSG00000041802,LSG1,Promoter (1-2kb),protein_coding,-0.11192004198806,0.783410800707175
chr3,195586501,195591000,4500,*,chr3_195586501_195591000,Promoter (2-3kb),3,195570591,195584033,13443,2,347,ENST00000463719,-2468,ENSG00000189058,APOD,Promoter (2-3kb),protein_coding,0.103927079182962,0.907511121108043
chr3,197556501,197560000,3500,*,chr3_197556501_197560000,Promoter (<=1kb),3,197509783,197556048,46266,2,622,ENST00000392378,-453,ENSG00000161267,BDH1,Promoter (<=1kb),protein_coding,0.0352961568298803,0.959892436552421
chr4,98501,125000,26500,*,chr4_98501_125000,Promoter (<=1kb),4,124501,164162,39662,1,255403,ENST00000510175,0,ENSG00000250312,ZNF718,Promoter (<=1kb),protein_coding,1.73679936309011,3.2845417533873204e-9
chr4,699501,704500,5000,*,chr4_699501_704500,Promoter (1-2kb),4,705748,734943,29196,1,10336,ENST00000419774,-1248,ENSG00000185619,PCGF3,Promoter (1-2kb),protein_coding,0.65645140993184,0.175219884182253
chr4,817001,827500,10500,*,chr4_817001_827500,Promoter (<=1kb),4,784957,826129,41173,2,10815,ENST00000304062,0,ENSG00000168993,CPLX1,Promoter (<=1kb),protein_coding,2.09315858536691,7.356651616258549e-13
chr4,1005501,1012500,7000,*,chr4_1005501_1012500,Promoter (<=1kb),4,1009979,1026891,16913,1,53834,ENST00000398484,0,ENSG00000127418,FGFRL1,Promoter (<=1kb),protein_coding,1.1254826037933,4.1450980016341e-4
chr4,1402501,1427500,25000,*,chr4_1402501_1427500,Promoter (<=1kb),4,1402932,1406442,3511,2,54729,ENST00000422806,0,ENSG00000235608,NKX1-1,Promoter (<=1kb),protein_coding,1.59399458513148,8.32635684246614e-7
chr4,1735501,1739500,4000,*,chr4_1735501_1739500,Promoter (<=1kb),4,1739345,1741294,1950,1,10460,ENST00000470808,0,ENSG00000013810,TACC3,Promoter (<=1kb),protein_coding,1.31720911025197,1.51684005927267e-5
chr4,1866001,1868500,2500,*,chr4_1866001_1868500,Promoter (2-3kb),4,1871393,1982192,110800,1,7468,ENST00000508803,-2893,ENSG00000109685,NSD2,Promoter (2-3kb),protein_coding,0.0301262089308098,0.969074396621022
chr4,2367001,2370500,3500,*,chr4_2367001_2370500,Promoter (2-3kb),4,2270495,2364877,94383,2,57732,ENST00000515312,-2124,ENSG00000159733,ZFYVE28,Promoter (2-3kb),protein_coding,1.10065839834273,9.6283989989503e-4
chr4,2414001,2436500,22500,*,chr4_2414001_2436500,Promoter (<=1kb),4,2418955,2463002,44048,1,402160,ENST00000635017,0,ENSG00000206113,CFAP99,Promoter (<=1kb),protein_coding,3.14199221823564,5.737466018283499e-20
chr4,3040001,3046500,6500,*,chr4_3040001_3046500,Promoter (<=1kb),4,3041363,3243926,202564,1,3064,ENST00000680239,0,ENSG00000197386,HTT,Promoter (<=1kb),protein_coding,0.548122874372812,0.179525828787176
chr4,3460501,3464500,4000,*,chr4_3460501_3464500,Promoter (<=1kb),4,3463306,3494482,31177,1,285489,ENST00000340083,0,ENSG00000175920,DOK7,Promoter (<=1kb),protein_coding,0.561754873094266,0.139545110672424
chr4,4387501,4402000,14500,*,chr4_4387501_4402000,Promoter (<=1kb),4,4387105,4417879,30775,1,27065,ENST00000504171,396,ENSG00000168824,NSG1,Promoter (<=1kb),protein_coding,0.0201281120938696,0.99588483062323
chr4,4851501,4859000,7500,*,chr4_4851501_4859000,Promoter (<=1kb),4,4859665,4863936,4272,1,4487,ENST00000382723,-665,ENSG00000163132,MSX1,Promoter (<=1kb),protein_coding,0.597828990173088,0.18893280171016
chr4,5000501,5036500,36000,*,chr4_5000501_5036500,Promoter (<=1kb),4,5014586,5019458,4873,2,54360,ENST00000307746,0,ENSG00000170891,CYTL1,Promoter (<=1kb),protein_coding,-1.34817260974001,0.00494412073336305
chr4,5599001,5751500,152500,*,chr4_5599001_5751500,Promoter (<=1kb),4,5542772,5709548,166777,2,132884,ENST00000475313,0,ENSG00000173040,EVC2,Promoter (<=1kb),protein_coding,1.13498608805975,0.00863707028365238
chr4,5768001,5802500,34500,*,chr4_5768001_5802500,Promoter (<=1kb),4,5793514,5797405,3892,1,2121,ENST00000506240,0,ENSG00000072840,EVC,Promoter (<=1kb),protein_coding,1.1564509799901,0.00179578649032739
chr4,5974001,6013500,39500,*,chr4_5974001_6013500,Promoter (<=1kb),4,5897373,5990064,92692,2,389197,ENST00000639345,0,ENSG00000181215,C4orf50,Promoter (<=1kb),protein_coding,1.84135539205039,4.56700784126524e-9
chr4,6015501,6122000,106500,*,chr4_6015501_6122000,Promoter (<=1kb),4,6064977,6070162,5186,2,128125818,ENST00000636216,0,ENSG00000284684,LOC128125818,Promoter (<=1kb),protein_coding,1.46271185142434,3.40048485366453e-5
chr4,6266001,6269000,3000,*,chr4_6266001_6269000,Promoter (<=1kb),4,6269849,6302883,33035,1,7466,ENST00000503569,-849,ENSG00000109501,WFS1,Promoter (<=1kb),protein_coding,0.532608519708854,0.135861197610205
chr4,6603501,6606500,3000,*,chr4_6603501_6606500,Promoter (<=1kb),4,6605248,6610041,4794,1,23324,ENST00000504960,0,ENSG00000013288,MAN2B2,Promoter (<=1kb),protein_coding,1.15664165629494,2.5296886958699e-4
chr4,6905001,6908500,3500,*,chr4_6905001_6908500,Promoter (<=1kb),4,6909242,6923771,14530,1,57533,ENST00000444368,-742,ENSG00000132405,TBC1D14,Promoter (<=1kb),protein_coding,0.473372745998538,0.135810143381913
chr4,7437001,7452500,15500,*,chr4_7437001_7452500,Promoter (2-3kb),4,7430285,7434930,4646,2,768239,ENST00000319098,-2071,ENSG00000178597,PSAPL1,Promoter (2-3kb),protein_coding,1.55883960470396,3.99701883747784e-6
chr4,8496501,8508000,11500,*,chr4_8496501_8508000,Promoter (<=1kb),4,8506828,8512610,5783,1,152992,ENST00000382488,0,ENSG00000155275,TRMT44,Promoter (<=1kb),protein_coding,0.499419268896147,0.447698199135571
chr4,8570001,8595000,25000,*,chr4_8570001_8595000,Promoter (<=1kb),4,8580237,8587520,7284,1,27201,ENST00000509216,0,ENSG00000155269,GPR78,Promoter (<=1kb),protein_coding,0.919537361012389,0.0114607617221684
chr4,8600501,8613500,13000,*,chr4_8600501_8613500,Promoter (<=1kb),4,8601970,8619761,17792,1,8532,ENST00000513120,0,ENSG00000109625,CPZ,Promoter (<=1kb),protein_coding,1.08031351305636,0.00115289706786334
chr4,8872501,8881000,8500,*,chr4_8872501_8881000,Promoter (<=1kb),4,8867048,8871839,4792,2,3166,ENST00000400677,-662,ENSG00000215612,HMX1,Promoter (<=1kb),protein_coding,1.0151830023236,0.00993105724548607
chr4,10457001,10463500,6500,*,chr4_10457001_10463500,Promoter (<=1kb),4,10439880,10457426,17547,2,85460,ENST00000326756,0,ENSG00000178163,ZNF518B,Promoter (<=1kb),protein_coding,1.01500804338749,0.00265563501265189
chr4,15004001,15006500,2500,*,chr4_15004001_15006500,Promoter (<=1kb),4,15007367,15017434,10068,1,132864,ENST00000503926,-867,ENSG00000137449,CPEB2,Promoter (<=1kb),protein_coding,-2.43437684409044,4.91714836751555e-16
chr4,15467001,15473000,6000,*,chr4_15467001_15473000,Promoter (<=1kb),4,15469865,15482259,12395,1,57545,ENST00000515124,0,ENSG00000048342,CC2D2A,Promoter (<=1kb),protein_coding,-0.898792327201627,0.019726491183846
chr4,15770501,15776500,6000,*,chr4_15770501_15776500,Promoter (1-2kb),4,15778275,15849255,70981,1,952,ENST00000502843,-1775,ENSG00000004468,CD38,Promoter (1-2kb),protein_coding,-0.508986865742362,0.308150879736067
chr4,17515501,17519500,4000,*,chr4_17515501_17519500,Promoter (<=1kb),4,17515165,17527104,11940,1,645104,ENST00000511148,336,ENSG00000249581,CLRN2,Promoter (<=1kb),protein_coding,-0.67248237988042,0.0550083708728366
chr4,20551501,20554000,2500,*,chr4_20551501_20554000,Promoter (<=1kb),4,20553853,20569264,15412,1,9353,ENST00000509941,0,ENSG00000145147,SLIT2,Promoter (<=1kb),protein_coding,-0.775491599800366,0.0119932437478427
chr4,24793001,24805000,12000,*,chr4_24793001_24805000,Promoter (<=1kb),4,24795573,24800842,5270,1,6649,ENST00000382120,0,ENSG00000109610,SOD3,Promoter (<=1kb),protein_coding,-1.42780270028235,4.52761354916795e-6
chr4,24826001,24828000,2000,*,chr4_24826001_24828000,Promoter (2-3kb),4,24821057,24823045,1989,2,91050,ENST00000508236,-2956,ENSG00000181982,CCDC149,Promoter (2-3kb),protein_coding,-0.551524590338541,0.0834694694047713
chr4,25018501,25059500,41000,*,chr4_25018501_25059500,Promoter (<=1kb),4,24998847,25030946,32100,2,55203,ENST00000382114,0,ENSG00000153012,LGI2,Promoter (<=1kb),protein_coding,-1.29677113098673,5.715094183122e-4
chr4,25662501,25666000,3500,*,chr4_25662501_25666000,Promoter (<=1kb),4,25664894,25669693,4800,1,10568,ENST00000510033,0,ENSG00000157765,SLC34A2,Promoter (<=1kb),protein_coding,0.0249578806213874,0.974906026246756
chr4,26486501,26496000,9500,*,chr4_26486501_26496000,Promoter (<=1kb),4,26481396,26490484,9089,2,886,ENST00000295589,0,ENSG00000163394,CCKAR,Promoter (<=1kb),protein_coding,1.01704232103785,0.00364775146071885
chr4,37244501,37269500,25000,*,chr4_37244501_37269500,Promoter (<=1kb),4,37244743,37449463,204721,1,57495,ENST00000309447,0,ENSG00000174145,NWD2,Promoter (<=1kb),protein_coding,-2.05703036940422,1.05974255287182e-11
chr4,37449001,37453000,4000,*,chr4_37449001_37453000,Promoter (<=1kb),4,37453925,37593510,139586,1,55286,ENST00000381980,-925,ENSG00000154274,PGCKA1,Promoter (<=1kb),protein_coding,-0.688720109339003,0.0897846924249488
chr4,42147001,42154000,7000,*,chr4_42147001_42154000,Promoter (<=1kb),4,42110853,42152655,41803,2,389206,ENST00000502486,0,ENSG00000188848,BEND4,Promoter (<=1kb),protein_coding,-1.41377343166977,4.22945041554408e-6
chr4,42889001,42896500,7500,*,chr4_42889001_42896500,Promoter (<=1kb),4,42892713,43030658,137946,1,389207,ENST00000399770,0,ENSG00000215203,GRXCR1,Promoter (<=1kb),protein_coding,2.07919202244043,1.76925990392758e-12
chr4,44447001,44449000,2000,*,chr4_44447001_44449000,Promoter (<=1kb),4,44173903,44448809,274907,2,386617,ENST00000360029,0,ENSG00000183783,KCTD8,Promoter (<=1kb),protein_coding,0.934565936765835,0.0023969478107255
chr4,46992001,46995000,3000,*,chr4_46992001_46995000,Promoter (<=1kb),4,46918900,46993581,74682,2,2557,ENST00000264318,0,ENSG00000109158,GABRA4,Promoter (<=1kb),protein_coding,0.611294825998164,0.0528837339608817
chr4,53367501,53373000,5500,*,chr4_53367501_53373000,Promoter (1-2kb),4,53352598,53366066,13469,2,152579,ENST00000503450,-1435,ENSG00000184178,SCFD2,Promoter (1-2kb),protein_coding,0.071089673752382,0.886844105262536
chr4,54094001,54104000,10000,*,chr4_54094001_54104000,Promoter (<=1kb),4,54099523,54101928,2406,1,170825,ENST00000507839,0,ENSG00000180613,GSX2,Promoter (<=1kb),protein_coding,0.245905689865367,0.68872881518645
chr4,54266501,54279500,13000,*,chr4_54266501_54279500,Promoter (<=1kb),4,54276751,54278246,1496,1,5156,ENST00000461294,0,ENSG00000134853,PDGFRA,Promoter (<=1kb),protein_coding,-0.872759286549507,0.0159277851517841
chr4,55093501,55097000,3500,*,chr4_55093501_55097000,Promoter (<=1kb),4,55094850,55096720,1871,2,3791,ENST00000509309,0,ENSG00000128052,KDR,Promoter (<=1kb),protein_coding,-0.547663335983588,0.148858378168707
chr4,56657001,56659500,2500,*,chr4_56657001_56659500,Promoter (<=1kb),4,56647998,56656525,8528,2,84525,ENST00000556614,-476,ENSG00000171476,HOPX,Promoter (<=1kb),protein_coding,0.108218223372387,0.807732168403715
chr4,57061501,57067500,6000,*,chr4_57061501_57067500,Promoter (<=1kb),4,57030773,57065603,34831,2,3490,ENST00000512512,0,ENSG00000163453,IGFBP7,Promoter (<=1kb),protein_coding,-1.05739284452636,0.00324145535964232
chr4,61201001,61203500,2500,*,chr4_61201001_61203500,Promoter (<=1kb),4,61201258,62078335,877078,1,23284,ENST00000512091,0,ENSG00000150471,ADGRL3,Promoter (<=1kb),protein_coding,0.761194004744078,0.0259631883691624
chr4,70334501,70342000,7500,*,chr4_70334501_70342000,Promoter (<=1kb),4,70334981,70337116,2136,1,85438,ENST00000273936,0,ENSG00000145309,CABS1,Promoter (<=1kb),protein_coding,-1.59863968187946,2.03014526119545e-7
chr4,70369501,70371500,2000,*,chr4_70369501_70371500,Promoter (<=1kb),4,70370093,70389906,19814,1,10879,ENST00000504825,0,ENSG00000171201,SMR3B,Promoter (<=1kb),protein_coding,-1.1920443232237,5.82226694037404e-5
chr4,70393001,70395000,2000,*,chr4_70393001_70395000,Promoter (2-3kb),4,70397931,70409892,11962,1,58503,ENST00000514338,-2931,ENSG00000171199,OPRPN,Promoter (2-3kb),protein_coding,-0.715067180473586,0.0216182249242059
chr4,70505501,70516500,11000,*,chr4_70505501_70516500,Promoter (2-3kb),4,70518569,70532743,14175,1,401138,ENST00000339336,-2069,ENSG00000187689,AMTN,Promoter (2-3kb),protein_coding,-0.639905547557199,0.189160755815664
chr4,75888001,75890500,2500,*,chr4_75888001_75890500,Promoter (<=1kb),4,75888301,75890042,1742,2,5470,ENST00000503352,0,ENSG00000156194,PPEF2,Promoter (<=1kb),protein_coding,-0.661889408934905,0.0605770278081469
chr4,76021501,76023500,2000,*,chr4_76021501_76023500,Promoter (<=1kb),4,76021118,76023497,2380,2,3627,ENST00000306602,0,ENSG00000169245,CXCL10,Promoter (<=1kb),protein_coding,-0.413961114606557,0.20797046707917
chr4,76682001,76693000,11000,*,chr4_76682001_76693000,Promoter (<=1kb),4,76689571,76742130,52560,1,57619,ENST00000486758,0,ENSG00000138771,SHROOM3,Promoter (<=1kb),protein_coding,1.29556438583093,1.2564568750186e-4
chr4,80216001,80275500,59500,*,chr4_80216001_80275500,Promoter (<=1kb),4,80266639,80291017,24379,1,2250,ENST00000456523,0,ENSG00000138675,FGF5,Promoter (<=1kb),protein_coding,-3.73882181513282,3.6834024349188397e-28
chr4,80292001,80335000,43000,*,chr4_80292001_80335000,Promoter (<=1kb),4,80335730,80963750,628021,1,255119,ENST00000358105,-730,ENSG00000197826,CFAP299,Promoter (<=1kb),protein_coding,-3.02433803837953,2.29036226852708e-21
chr4,81013001,81069000,56000,*,chr4_81013001_81069000,Promoter (<=1kb),4,81030708,81057627,26920,1,651,ENST00000282701,0,ENSG00000152785,BMP3,Promoter (<=1kb),protein_coding,-3.15866703541257,1.52494922605099e-24
chr4,82559501,82561500,2000,*,chr4_82559501_82561500,Promoter (<=1kb),4,82490085,82561955,71871,2,441027,ENST00000508701,455,ENSG00000249242,TMEM150C,Promoter (<=1kb),protein_coding,0.914930917352714,0.00239195374900921
chr4,88457001,88459000,2000,*,chr4_88457001_88459000,Promoter (<=1kb),4,88457119,88506163,49045,1,51191,ENST00000264350,0,ENSG00000138646,HERC5,Promoter (<=1kb),protein_coding,-0.727092151926283,0.0193287427954003
chr4,90812501,90815500,3000,*,chr4_90812501_90815500,Promoter (<=1kb),4,90815813,90951312,135500,1,401145,ENST00000515693,-313,ENSG00000184305,CCSER1,Promoter (<=1kb),protein_coding,0.120573372810681,0.775675047058078
chr4,92302501,92307500,5000,*,chr4_92302501_92307500,Promoter (<=1kb),4,92303966,93774566,1470601,1,2895,ENST00000282020,0,ENSG00000152208,GRID2,Promoter (<=1kb),protein_coding,1.03596816122819,0.0012261740939408
chr4,93827501,93834500,7000,*,chr4_93827501_93834500,Promoter (<=1kb),4,93828753,93830964,2212,1,474,ENST00000306011,0,ENSG00000172238,ATOH1,Promoter (<=1kb),protein_coding,-0.654807575692899,0.0454354809620111
chr4,95104501,95106500,2000,*,chr4_95104501_95106500,Promoter (<=1kb),4,95104355,95155016,50662,1,658,ENST00000394931,146,ENSG00000138696,BMPR1B,Promoter (<=1kb),protein_coding,0.195674276229739,0.607961010951903
chr4,98654501,98662000,7500,*,chr4_98654501_98662000,Promoter (<=1kb),4,98470367,98658570,188204,2,10098,ENST00000508798,0,ENSG00000168785,TSPAN5,Promoter (<=1kb),protein_coding,3.72831022344067,6.52286906307789e-30
chr4,99515501,99518500,3000,*,chr4_99515501_99518500,Promoter (<=1kb),4,99519242,99529955,10714,1,84103,ENST00000503257,-742,ENSG00000138813,C4orf17,Promoter (<=1kb),protein_coding,0.282623217034829,0.416810576799473
chr4,99816501,99819500,3000,*,chr4_99816501_99819500,Promoter (<=1kb),4,99816827,99870190,53364,1,27071,ENST00000512369,0,ENSG00000070190,DAPP1,Promoter (<=1kb),protein_coding,-0.172621213254967,0.87651119303279
chr4,105891501,105896500,5000,*,chr4_105891501_105896500,Promoter (<=1kb),4,105894775,105938411,43637,1,255743,ENST00000504304,0,ENSG00000168743,NPNT,Promoter (<=1kb),protein_coding,1.63584019759331,2.7243955618134e-7
chr4,108077501,108083000,5500,*,chr4_108077501_108083000,Promoter (<=1kb),4,108047573,108078352,30780,2,51176,ENST00000503879,0,ENSG00000138795,LEF1,Promoter (<=1kb),protein_coding,-0.484184302244475,0.412172993911187
chr4,108810001,108895000,85000,*,chr4_108810001_108895000,Promoter (<=1kb),4,108813699,108824219,10521,2,84570,ENST00000512961,0,ENSG00000188517,COL25A1,Promoter (<=1kb),protein_coding,-3.31708248264585,2.29630165507406e-25
chr4,109972501,109974500,2000,*,chr4_109972501_109974500,Promoter (1-2kb),4,109976087,109977536,1450,1,1950,ENST00000541061,-1587,ENSG00000138798,EGF,Promoter (1-2kb),protein_coding,-0.525485430539556,0.100883740346132
chr4,118838501,118843500,5000,*,chr4_118838501_118843500,Promoter (<=1kb),4,118736029,118838670,102642,2,9871,ENST00000514561,0,ENSG00000150961,SEC24D,Promoter (<=1kb),protein_coding,-0.0197241206911441,0.983117862541754
chr4,118845001,118849000,4000,*,chr4_118845001_118849000,Promoter (1-2kb),4,118850688,119057934,207247,1,171024,ENST00000610556,-1688,ENSG00000172403,SYNPO2,Promoter (1-2kb),protein_coding,-0.82793711116356,0.0136316953951792
chr4,122824001,122849000,25000,*,chr4_122824001_122849000,Promoter (<=1kb),4,122826682,122898236,71555,1,2247,ENST00000264498,0,ENSG00000138685,FGF2,Promoter (<=1kb),protein_coding,2.15612065656595,3.44439425513274e-10
chr4,139604501,139607000,2500,*,chr4_139604501_139607000,Promoter (<=1kb),4,139596608,139606699,10092,2,105377622,ENST00000608958,0,ENSG00000145391,LOC105377622,Promoter (<=1kb),protein_coding,0.587905021520235,0.0645653509123168
chr4,140151001,140155000,4000,*,chr4_140151001_140155000,Promoter (<=1kb),4,139716753,140154184,437432,2,55534,ENST00000509479,0,ENSG00000196782,MAML3,Promoter (<=1kb),protein_coding,2.40648181635105,1.75624613198032e-16
chr4,144705501,144707500,2000,*,chr4_144705501_144707500,Promoter (<=1kb),4,144708131,144715623,7493,1,64399,ENST00000512791,-631,ENSG00000164161,HHIP,Promoter (<=1kb),protein_coding,0.67333815146073706,0.0328125821286694
chr4,146207001,146212000,5000,*,chr4_146207001_146212000,Promoter (2-3kb),4,146214515,146230878,16364,1,345051,ENST00000636502,-2515,ENSG00000250673,REELD1,Promoter (2-3kb),protein_coding,-0.730174927362098,0.027941596745133
chr4,146626501,146655500,29000,*,chr4_146626501_146655500,Promoter (<=1kb),4,146638893,146642474,3582,1,5458,ENST00000281321,0,ENSG00000151615,POU4F2,Promoter (<=1kb),protein_coding,-2.00837315441087,2.77499040446783e-10
chr4,148439501,148442000,2500,*,chr4_148439501_148442000,Promoter (<=1kb),4,148080193,148442224,362032,2,4306,ENST00000512865,224,ENSG00000151623,NR3C2,Promoter (<=1kb),protein_coding,-0.351125411090483,0.518092790590396
chr4,151478501,151481000,2500,*,chr4_151478501_151481000,Promoter (1-2kb),4,151482609,151577524,94916,1,729830,ENST00000512597,-1609,ENSG00000164142,FHIP1A,Promoter (1-2kb),protein_coding,-0.456854942069226,0.27625343135123
chr4,151762001,151767000,5000,*,chr4_151762001_151767000,Promoter (<=1kb),4,151670504,151761007,90504,2,5188,ENST00000263985,-994,ENSG00000059691,GATB,Promoter (<=1kb),protein_coding,9.274343154051e-4,0.999806887478248
chr4,152643001,152646000,3000,*,chr4_152643001_152646000,Promoter (<=1kb),4,152626115,152643478,17364,2,201799,ENST00000705348,0,ENSG00000170006,TMEM154,Promoter (<=1kb),protein_coding,0.156898573605269,0.921989629114186
chr4,158769001,158774000,5000,*,chr4_158769001_158774000,Promoter (<=1kb),4,158769026,158908050,139025,1,57600,ENST00000264433,0,ENSG00000052795,FNIP2,Promoter (<=1kb),protein_coding,-0.35332231266726,0.338737957726843
chr4,159035501,159038500,3000,*,chr4_159035501_159038500,Promoter (<=1kb),4,158893544,159038760,145217,2,152940,ENST00000508011,260,ENSG00000164123,SPMIP2,Promoter (<=1kb),protein_coding,0.159590706537582,0.918708498933332
chr4,165873501,165876000,2500,*,chr4_165873501_165876000,Promoter (<=1kb),4,165873686,165992884,119199,1,7092,ENST00000504560,0,ENSG00000038295,TLL1,Promoter (<=1kb),protein_coding,0.338361399177719,0.547334272777318
chr4,170027001,170031000,4000,*,chr4_170027001_170031000,Promoter (<=1kb),4,170004991,170027210,22220,2,9848,ENST00000393702,0,ENSG00000198948,MFAP3L,Promoter (<=1kb),protein_coding,0.0708356664508905,0.883869246895839
chr4,185008001,185015500,7500,*,chr4_185008001_185015500,Promoter (2-3kb),4,185018490,185020953,2464,1,391723,ENST00000515777,-2990,ENSG00000187821,HELT,Promoter (2-3kb),protein_coding,-0.00512120953610987,0.998041499626193
chr4,185537501,185543500,6000,*,chr4_185537501_185543500,Promoter (1-2kb),4,185523143,185535507,12365,2,27295,ENST00000515261,-1994,ENSG00000154553,PDLIM3,Promoter (1-2kb),protein_coding,0.302317551944942,0.883518566156505
chr4,186142501,186149000,6500,*,chr4_186142501_186149000,Promoter (<=1kb),4,186144061,186167330,23270,1,25854,ENST00000515078,0,ENSG00000109794,FAM149A,Promoter (<=1kb),protein_coding,2.58058837730337,3.07605011309749e-17
chr5,319001,324000,5000,*,chr5_319001_324000,Promoter (<=1kb),5,321714,438285,116572,1,57491,ENST00000684583,0,ENSG00000063438,AHRR,Promoter (<=1kb),protein_coding,-0.866836346342032,0.0104448529280372
chr5,850501,853500,3000,*,chr5_850501_853500,Promoter (<=1kb),5,795605,850986,55382,2,79844,ENST00000283441,0,ENSG00000188818,ZDHHC11,Promoter (<=1kb),protein_coding,0.0122064252200096,0.991565913951454
chr5,1184501,1210000,25500,*,chr5_1184501_1210000,Promoter (<=1kb),5,1201595,1223270,21676,1,340024,ENST00000515652,0,ENSG00000174358,SLC6A19,Promoter (<=1kb),protein_coding,1.11364015244024,0.00343486046057786
chr5,1219501,1238000,18500,*,chr5_1219501_1238000,Promoter (<=1kb),5,1225381,1246189,20809,1,348932,ENST00000324642,0,ENSG00000164363,SLC6A18,Promoter (<=1kb),protein_coding,-0.50597045814166,0.862995175651447
chr5,2737001,2742500,5500,*,chr5_2737001_2742500,Promoter (<=1kb),5,2736662,2737759,1098,2,153572,ENST00000560688,0,ENSG00000170561,IRX2,Promoter (<=1kb),protein_coding,0.651383226337533,0.083693173714461
chr5,3590501,3610500,20000,*,chr5_3590501_3610500,Promoter (<=1kb),5,3595832,3601403,5572,1,79192,ENST00000302006,0,ENSG00000170549,IRX1,Promoter (<=1kb),protein_coding,0.841665863356491,0.022761044176307
chr5,6382001,6589000,207000,*,chr5_6382001_6589000,Promoter (<=1kb),5,6448859,6496723,47865,1,134111,ENST00000399816,0,ENSG00000215218,UBE2QL1,Promoter (<=1kb),protein_coding,1.42471020943508,0.00116793758179469
chr5,10558501,10561500,3000,*,chr5_10558501_10561500,Promoter (2-3kb),5,10564070,10657816,93747,1,651746,ENST00000296657,-2570,ENSG00000164236,ANKRD33B,Promoter (2-3kb),protein_coding,0.178686902805534,0.646686768161638
chr5,10963001,11207000,244000,*,chr5_10963001_11207000,Promoter (<=1kb),5,10973587,11018060,44474,2,1501,ENST00000506324,0,ENSG00000169862,CTNND2,Promoter (<=1kb),protein_coding,0.938635667688542,0.0670685976895831
chr5,15499501,15502500,3000,*,chr5_15499501_15502500,Promoter (<=1kb),5,15500180,15939793,439614,1,23194,ENST00000504595,0,ENSG00000183580,FBXL7,Promoter (<=1kb),protein_coding,0.873464967033194,0.00875159320118432
chr5,16931501,16942000,10500,*,chr5_16931501_16942000,Promoter (<=1kb),5,16661907,16936288,274382,2,4651,ENST00000513610,0,ENSG00000145555,MYO10,Promoter (<=1kb),protein_coding,2.44278241684463,1.90659002354108e-14
chr5,17202001,17236500,34500,*,chr5_17202001_17236500,Promoter (<=1kb),5,17216823,17276843,60021,1,10409,ENST00000616743,0,ENSG00000176788,BASP1,Promoter (<=1kb),protein_coding,1.13686319575685,0.00577165546626498
chr5,31278501,31389500,111000,*,chr5_31278501_31389500,Promoter (<=1kb),5,31294199,31302442,8244,1,1004,ENST00000508132,0,ENSG00000113361,CDH6,Promoter (<=1kb),protein_coding,-0.839344122104451,0.263613232428923
chr5,31853501,31855500,2000,*,chr5_31853501_31855500,Promoter (<=1kb),5,31854937,32077955,223019,1,23037,ENST00000502489,0,ENSG00000133401,PDZD2,Promoter (<=1kb),protein_coding,-0.00482967948929551,0.99829101703329
chr5,32443501,32447500,4000,*,chr5_32443501_32447500,Promoter (<=1kb),5,32354350,32444740,90391,2,51663,ENST00000265069,0,ENSG00000056097,ZFR,Promoter (<=1kb),protein_coding,-0.106946426368937,0.796699132173512
chr5,33918001,33966000,48000,*,chr5_33918001_33966000,Promoter (<=1kb),5,33936386,33938918,2533,1,51289,ENST00000330120,0,ENSG00000182631,RXFP3,Promoter (<=1kb),protein_coding,-1.84571365087859,1.6737135165532e-9
chr5,35023001,35075000,52000,*,chr5_35023001_35075000,Promoter (<=1kb),5,34998101,35048135,50035,2,64902,ENST00000618015,0,ENSG00000113492,AGXT2,Promoter (<=1kb),protein_coding,-2.6566248113222,1.1989995147554398e-18
