gene_id,te_element,te_class,gene_symbol,regulation_level,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000234167,Gene,Gene,ELOBP4,Unchanged,2.66156062501573,0.189180647346838,0.527044802961184,0.480377038042544,0.617074614122628
ENSG00000234168,Gene,Gene,NA,Unchanged,1.64891220969732,0.286676473616895,0.624641040533843,0.184010553011679,0.301461624828344
ENSG00000234171,Gene,Gene,RNASEH1-DT,Downregulated,313.326145256723,-0.795380885917211,0.125567491903146,7.37415209444388e-11,6.29605194083966e-10
ENSG00000234176,Gene,Gene,HSPA8P1,Downregulated,24.1732764289259,-0.661323826080721,0.340041642878643,0.020478735354742,0.0487193792406377
ENSG00000234181,Gene,Gene,PIGO-AS1,Unchanged,6.64850840537284,-0.129070297484016,0.433378190423585,0.654481571762324,0.764770304130885
ENSG00000234183,Gene,Gene,NA,Unchanged,9.98272351060084,0.00196242320720983,0.374926577840054,0.995410864986473,0.997333249816497
ENSG00000234199,Gene,Gene,LINC01191,Upregulated,21.1282712499539,2.29337048685641,0.457279192468486,6.54625284509012e-08,4.13071160287044e-07
ENSG00000234202,Gene,Gene,H3P3,Unchanged,1.67297243489318,-0.130858467560703,0.551538623083642,0.534485323415802,0.663577610335748
ENSG00000234203,Gene,Gene,NA,Unchanged,2.3058306578475,0.408022035411942,0.690975711252596,0.140374051524494,0.243240006449257
ENSG00000234208,Gene,Gene,NA,Unchanged,5.11170519272472,-0.845172380035612,0.69312692069042,0.0410365808080832,0.0883659947760806
ENSG00000234219,Gene,Gene,NA,Unchanged,30.2299159310845,0.422156955000106,0.347584000942534,0.137830430153693,0.239674655606766
ENSG00000234222,Gene,Gene,LIX1L-AS1,Unchanged,16.8077566488736,-0.00756869711837904,0.324394430025896,0.970743357666596,0.983321771012768
ENSG00000234230,Gene,Gene,ZFX-AS1,Unchanged,2.46221243481435,0.0609205161173724,0.523690086433055,0.793575732677236,0.866685419535815
ENSG00000234231,Gene,Gene,ANAPC1P4,Upregulated,34.8790942129398,1.14187013611951,0.287924421526864,1.50716232342788e-05,6.847988811575e-05
ENSG00000234235,Gene,Gene,NA,Unchanged,5.13302902091808,0.0658135693724841,0.443843167359776,0.820028201247875,0.884705259165414
ENSG00000234241,Gene,Gene,SYNCRIPP1,Unchanged,6.82317900067421,0.00194670771968606,0.422689184254004,0.997711640159215,0.998622352876845
ENSG00000234261,Gene,Gene,NA,Upregulated,4.04358521932215,2.74938426112746,0.913218810193638,0.000305715178600538,0.00112413362193141
ENSG00000234264,Gene,Gene,DEPDC1-AS1,Unchanged,12.9471926869697,-0.142271240200386,0.348783635970274,0.607212268812919,0.725339928760742
ENSG00000234268,Gene,Gene,NA,Unchanged,20.1498041436839,-0.472191756632324,0.37420440400279,0.111619383681802,0.203073417924002
ENSG00000234287,Gene,Gene,NA,Unchanged,91.4856999921852,-0.341146394184164,0.192662525606336,0.0619684300941341,0.124829310575787
ENSG00000234289,Gene,Gene,H2BC12L,Unchanged,14.9282576976367,0.176856956507305,0.37084957486175,0.546638017932665,0.673857052909261
ENSG00000234292,Gene,Gene,NA,Unchanged,5.0484792716232,0.330633989325402,0.547639939259016,0.276751233609076,0.412345031580668
ENSG00000234297,Gene,Gene,NA,Unchanged,2.57586345724794,0.207294761037674,0.553144016637457,0.408313693673988,0.549602502527138
ENSG00000234311,Gene,Gene,NA,Unchanged,13.4548598838256,0.0512022648059085,0.395989383114627,0.858387261040614,0.909919834554309
ENSG00000234322,Gene,Gene,NA,Unchanged,8.64550633343517,-0.109750933607052,0.421157544035207,0.70711954832852,0.804663975752981
ENSG00000234323,Gene,Gene,LINC01505,Upregulated,4.33245149393811,1.73275944387849,0.809071508652966,0.00293913820108662,0.00881586980235527
ENSG00000234325,Gene,Gene,MRPS10P2,Unchanged,3.01904721335105,0.0632401051273869,0.493419671284273,0.813689875482888,0.88016327029185
ENSG00000234327,Gene,Gene,ZNF232-AS1,Unchanged,111.707654591064,-0.425744669938801,0.162514678210568,0.0061545166827912,0.0169887761465381
ENSG00000234329,Gene,Gene,RPL7AP16,Unchanged,56.0004021163885,0.442698181105598,0.236370857883614,0.0401553368730072,0.0867893033127094
ENSG00000234335,Gene,Gene,RPS4XP11,Unchanged,6.25052098502901,-0.0786873288104198,0.431524322600824,0.783735932906208,0.860227810784809
ENSG00000234337,Gene,Gene,NA,Downregulated,6.89713551161775,-1.01598303683424,0.613836662699383,0.0161753709320342,0.0396212579770508
ENSG00000234345,Gene,Gene,NA,Unchanged,6.00714287936372,0.948863948936336,0.873953171412752,0.0365292245169851,0.0802405613831912
ENSG00000234350,Gene,Gene,ERICH2-DT,Unchanged,19.5642896368043,0.264862064224325,0.317272033765484,0.322285830857095,0.462976584487557
ENSG00000234353,Gene,Gene,NA,Unchanged,18.4026932609898,0.323469488019084,0.329749375277069,0.238431890510761,0.368010794819823
ENSG00000234354,Gene,Gene,NA,Unchanged,17.5479327364118,-0.294475628225046,0.333749171901873,0.282931297781064,0.419537579945169
ENSG00000234358,Gene,Gene,RPL7AP42,Unchanged,1.56712492554969,0.0157962620375365,0.527503997638103,0.954911929117568,0.97246357776654
ENSG00000234369,Gene,Gene,TATDN1P1,Unchanged,3.78559030924589,-0.0998222513056976,0.488482625615054,0.712419180412076,0.808557876002895
ENSG00000234371,Gene,Gene,RPSAP31,Unchanged,1.38553047947762,0.395130752092112,0.690810231365489,0.136179923958067,0.237428690591439
ENSG00000234380,Gene,Gene,LINC01426,Unchanged,14.7165171950744,-0.779556355589828,0.466137027722787,0.0258412864250937,0.0595571756464035
ENSG00000234382,Gene,Gene,NA,Unchanged,3.69685613752692,0.00851692170299618,0.472194938237193,0.978247763642245,0.987656313818027
ENSG00000234383,Gene,Gene,NA,Unchanged,13.9396087432474,-0.228894847286622,0.350619669219478,0.413697606455644,0.554387266301686
ENSG00000234390,Gene,Gene,USP27X-DT,Unchanged,47.4786320780403,-0.0618111447677222,0.227274460597885,0.766080487440111,0.847129926701912
ENSG00000234405,Gene,Gene,NA,Unchanged,42.9755457284352,-0.260246103035639,0.251518854101941,0.250691651109118,0.381953373627201
ENSG00000234419,Gene,Gene,NA,Unchanged,2.82556853454071,-0.885995938272336,1.20783627896817,0.0442802787810376,0.0942764866988604
ENSG00000234420,Gene,Gene,NA,Unchanged,717.113549706014,0.135390099200505,0.242771012787703,0.52790137599777,0.658440261516824
ENSG00000234424,Gene,Gene,LOC100419824,Upregulated,5.10697145401492,3.44490731265158,1.09735050974415,0.000391631551976015,0.00141363879874556
ENSG00000234431,Gene,Gene,NA,Upregulated,46.1080126524984,0.924966099624132,0.264764099351588,0.00013173184668754,0.000516040158344629
ENSG00000234432,Gene,Gene,LINC02983,Upregulated,128.595351975432,0.732971585352032,0.163689640175479,3.02818737462605e-06,1.52823308361478e-05
ENSG00000234465,Gene,Gene,PINLYP,Unchanged,5.59191592168415,0.0765085779610686,0.422611561615423,0.796376007583181,0.868347777919619
ENSG00000234473,Gene,Gene,ZNF101P2,Downregulated,28.5210268609755,-0.787520962237732,0.332567441504032,0.00560603428024928,0.0156427324616304
ENSG00000234477,Gene,Gene,NA,Unchanged,10.8218636261469,0.920767505284866,0.556826581775709,0.0211864943174439,0.0501814085543243
ENSG00000234492,Gene,Gene,RPL34-DT,Unchanged,9.85522046963847,-0.0877664920833018,0.375222240389428,0.75764648035132,0.841357644302182
ENSG00000234494,Gene,Gene,SP2-AS1,Unchanged,75.2437321574588,0.0613616198598728,0.189486685588997,0.732692828166876,0.823842737869474
ENSG00000234498,Gene,Gene,RPL13AP20,Upregulated,128.247019727233,0.842029915807066,0.175321783037686,5.40821425284259e-07,3.02169542766028e-06
ENSG00000234502,Gene,Gene,NA,Unchanged,3.55124131130466,0.298784978550967,0.52463126869152,0.324145143878062,0.464855999874232
ENSG00000234509,Gene,Gene,NA,Unchanged,16.4886039347298,0.0271218816407295,0.325498984259594,0.921052434270426,0.951130828271844
ENSG00000234513,Gene,Gene,NA,Unchanged,3.55419272213242,-0.245280754924759,0.542060831229656,0.372996324181134,0.514630681020477
ENSG00000234518,Gene,Gene,NA,Downregulated,30.4669852845587,-0.820613449813965,0.299913339015157,0.00195506965332514,0.00611352958772378
ENSG00000234523,Gene,Gene,NDUFB1P2,Unchanged,1.68765878424635,-0.0429518547297366,0.51662121083999,0.851477032160276,0.905251523367536
ENSG00000234534,Gene,Gene,NA,Unchanged,3.30591267679679,-0.384387012539784,0.564748489295521,0.218295842875767,0.344764132430239
ENSG00000234537,Gene,Gene,NA,Unchanged,12.4561362941004,0.796205056067741,0.506874725451812,0.0311299576193878,0.0698715638374179
ENSG00000234545,Gene,Gene,FAM133B,Unchanged,1650.5214281408,0.0709427144178031,0.130964855189128,0.572768325749377,0.695319527869933
ENSG00000234546,Gene,Gene,LNCTAM34A,Unchanged,80.9095706216536,0.499653750746686,0.185280986196456,0.00436447512265328,0.0125527601199263
ENSG00000234558,Gene,Gene,NA,Unchanged,7.49195340994714,-0.180960065121517,0.43429636389632,0.538746563469017,0.667184342781343
ENSG00000234571,Gene,Gene,NA,Unchanged,1.72926831073537,-0.198664915818698,0.552176629622269,0.41785250745707,0.558140784934933
ENSG00000234575,Gene,Gene,NA,Unchanged,1.48916895296613,0.188355999311472,0.554887801890707,0.433935484204179,0.573794666401689
ENSG00000234584,Gene,Gene,NA,Unchanged,4.29553944459266,0.192756991863174,0.500791621824055,0.497994528534417,0.633678756675486
ENSG00000234585,Gene,Gene,NA,Unchanged,46.8578266581518,0.450613293767556,0.223033166646645,0.0285705663556407,0.0648708952328997
ENSG00000234589,Gene,Gene,NA,Downregulated,45.2268145133849,-0.641848163279928,0.256571666973001,0.00576188030545752,0.016044646495162
ENSG00000234597,Gene,Gene,LOC101928196,Unchanged,2.0069548281649,0.235361883095893,0.599467656970553,0.249910904343426,0.380967931645225
ENSG00000234602,Gene,Gene,MCIDAS,Unchanged,232.223388713724,-0.33793784995148,0.123941294185093,0.00499575999135387,0.0141642503570441
ENSG00000234604,Gene,Gene,NA,Unchanged,6.55383121150866,-0.0750613222966691,0.461976631912064,0.790405758292408,0.864812220833452
ENSG00000234608,Gene,Gene,MAPKAPK5-AS1,Downregulated,752.824576531535,-0.867969406116214,0.0957197984357388,4.15216304418194e-20,7.29094278785769e-19
ENSG00000234614,Gene,Gene,NA,Upregulated,9.01233107287837,2.00251084467663,0.687045528616881,0.000450066682242318,0.00160467358629293
ENSG00000234616,Gene,Gene,JRK,Unchanged,1075.07735169795,-0.46041594971538,0.0814211642035089,1.03677666311499e-08,7.12680927615587e-08
ENSG00000234617,Gene,Gene,NA,Unchanged,14.2518894240498,0.574057435767934,0.46262596017051,0.089291714325476,0.169337350562484
ENSG00000234618,Gene,Gene,NA,Unchanged,16.8998404593475,-0.546865234507111,0.372512038049812,0.0671991595834083,0.133481435402226
ENSG00000234622,Gene,Gene,NA,Unchanged,3.22980184716447,1.23355887684891,1.52697843583969,0.0250889746786566,0.0580984258627486
ENSG00000234624,Gene,Gene,NA,Unchanged,3.60112125427355,-0.102627626971685,0.481997422044641,0.705371535732924,0.803525307104844
ENSG00000234636,Gene,Gene,NA,Unchanged,2.29966683964951,0.114033415466242,0.526391178967621,0.640074042845351,0.752994134757751
ENSG00000234645,Gene,Gene,NA,Unchanged,4.40149549612403,-0.211892825377886,0.48221508277131,0.465661371876389,0.603167714608965
ENSG00000234648,Gene,Gene,NA,Downregulated,38.747711115066,-0.825350965115622,0.321454272706401,0.00311316266795992,0.00928417470396826
ENSG00000234663,Gene,Gene,NA,Unchanged,5.10598647204974,0.261190432064493,0.491271382655874,0.387934357000509,0.529468884468014
ENSG00000234664,Gene,Gene,NA,Downregulated,547.846222104517,-0.606366749720791,0.126616782785812,8.32862183456001e-07,4.54048329054902e-06
ENSG00000234665,Gene,Gene,NA,Unchanged,76.5889026603023,0.158894506107904,0.178462403371192,0.354841585185744,0.496691184286976
ENSG00000234667,Gene,Gene,ACTL11P,Upregulated,16.651450772939,2.6346307694766,0.56204131394904,4.44758410500157e-07,2.51102819256262e-06
ENSG00000234676,Gene,Gene,IFT74-AS1,Unchanged,1.67019035443044,-0.254708278701288,0.574571444884857,0.314279343311954,0.454403181254791
ENSG00000234678,Gene,Gene,NA,Downregulated,158.410897083964,-1.43428999185584,0.164853804063937,5.80556857638876e-19,9.41228788746218e-18
ENSG00000234684,Gene,Gene,SDCBP2-AS1,Unchanged,185.162382440683,-0.0365106841258712,0.141835508693077,0.797984488248889,0.869287732198522
ENSG00000234685,Gene,Gene,NA,Downregulated,13.5072133699509,-0.936310399044562,0.442400476166036,0.00769316745149634,0.0206274046289228
ENSG00000234690,Gene,Gene,EPCAM-DT,Unchanged,52.6526053319232,0.0898792160511416,0.227257154336439,0.66792197719757,0.775833148297114
ENSG00000234693,Gene,Gene,RIPOR3-AS1,Upregulated,4.99248232279222,2.07889282697396,1.21565592617577,0.00982786879424672,0.0255469079142786
ENSG00000234694,Gene,Gene,CDC20-DT,Unchanged,55.1247360934565,-0.538164499302582,0.20621319031567,0.00513532754584077,0.0145082542286104
ENSG00000234695,Gene,Gene,TFPI2-DT,Unchanged,6.14380021428191,0.624339519691489,0.598118880528522,0.0897138247722082,0.169979699604926
ENSG00000234698,Gene,Gene,NA,Upregulated,2.79816800649838,2.72374055959072,1.51327576404859,0.00403979136105787,0.011734847469859
ENSG00000234699,Gene,Gene,NA,Unchanged,18.6636957079233,-0.216228726326534,0.342068542079962,0.434181048263973,0.574024652504408
ENSG00000234702,Gene,Gene,NA,Unchanged,4.19795145465529,-0.368227809103821,0.558921565505847,0.234172745345563,0.363067002591301
ENSG00000234703,Gene,Gene,NA,Upregulated,4.42806135815058,2.3051614934526,0.989297016900495,0.00250014851698869,0.00762252781106477
ENSG00000234705,Gene,Gene,NA,Unchanged,39.49351475271,-0.338782384557911,0.28854955343881,0.178168369527992,0.294068501626084
ENSG00000234707,Gene,Gene,SEC61G-DT,Unchanged,5.72759397815007,-0.399545569320367,0.493564918007576,0.213569287577002,0.339006789704172
ENSG00000234709,Gene,Gene,NA,Unchanged,8.33457063883767,-0.0940414277376486,0.434959161759665,0.745543610626677,0.832485770745151
ENSG00000234715,Gene,Gene,SLC26A5-AS1,Upregulated,2.26901731910871,1.64972544801237,3.82442562943455,0.00998891196097298,0.0259253787424416
ENSG00000234719,Gene,Gene,NPIPB2,Unchanged,53.4717337776258,0.214760667920606,0.233171845423783,0.314321083515003,0.454440504510392
ENSG00000234720,Gene,Gene,ATP5F1AP8,Unchanged,8.2830749503256,0.339951149003451,0.682278117493742,0.108900466542578,0.199037017187158
ENSG00000234724,Gene,Gene,NA,Upregulated,1.77958249794865,4.06066920051576,2.49240351114253,0.00132604509048374,0.00429669063494194
ENSG00000234737,Gene,Gene,KRT18P15,Unchanged,29.6146598692757,0.138991673953994,0.268464235376875,0.559718068153847,0.684502695538123
ENSG00000234741,Gene,Gene,GAS5,Unchanged,11857.3056355027,-0.443089444631164,0.0750111934752792,2.57923426409706e-09,1.88562312302705e-08
ENSG00000234742,Gene,Gene,RPL17P18,Downregulated,21.3120350625566,-0.972454726831825,0.353064353372841,0.00141857593070253,0.00456961454128086
ENSG00000234743,Gene,Gene,NA,Downregulated,13.6900434590419,-1.06433062316062,0.468501854579569,0.00427303962102622,0.0123195829591151
ENSG00000234745,Gene,Gene,HLA-B,Upregulated,18052.3308074633,0.604578780937958,0.099033452134223,4.73464434097912e-10,3.72890813208662e-09
ENSG00000234753,Gene,Gene,FOXP4-AS1,Downregulated,37.1491195128889,-1.40048688399372,0.300061537904395,4.59918086381158e-07,2.59302562276229e-06
ENSG00000234769,Gene,Gene,NA,Unchanged,62.0159122208278,0.205905663904118,0.206137364503198,0.281103066493004,0.41730372505652
ENSG00000234770,Gene,Gene,NA,Unchanged,4.45090737207122,-0.0751287182386061,0.489615726536281,0.778958410313182,0.85682122045705
ENSG00000234771,Gene,Gene,NA,Unchanged,228.517219018441,0.432371997674245,0.141297280163855,0.00154809166834906,0.00495104770955752
ENSG00000234772,Gene,Gene,NA,Unchanged,22.2218427933797,0.0469386687159611,0.281915977147178,0.848266739301459,0.903365217388893
ENSG00000234773,Gene,Gene,NA,Unchanged,1.72761114403191,0.185582609828856,0.564844021799013,0.414529514027394,0.555053268571453
ENSG00000234775,Gene,Gene,NA,Unchanged,2.53709805334573,0.143537467271435,0.550112257613288,0.514585001523054,0.647348930141029
ENSG00000234776,Gene,Gene,FREY1,Unchanged,16.8031107307886,0.0542936921597078,0.339928533236017,0.844770631469605,0.901128279728623
ENSG00000234782,Gene,Gene,NA,Unchanged,67.9198825386515,-0.0591320434872571,0.199185744516752,0.74920428898268,0.835135369241026
ENSG00000234785,Gene,Gene,EEF1GP5,Unchanged,3.20388566774074,-0.671343691372514,0.884255237130795,0.0639266828366581,0.128105233069444
ENSG00000234788,Gene,Gene,HSPA8P3,Downregulated,14.4438950635163,-1.28717053501482,0.431280478585281,0.000419622479493089,0.00150515497546899
ENSG00000234797,Gene,Gene,RPS3AP6,Downregulated,269.778133657397,-0.930609202255269,0.164511804988395,4.36717967408926e-09,3.11922665382886e-08
ENSG00000234801,Gene,Gene,NA,Unchanged,3.38537415389805,0.126653591367039,0.488629225155021,0.646789294736771,0.758399457724361
ENSG00000234805,Gene,Gene,FAM151AP1,Upregulated,13.6774352590497,1.31960986448019,0.492156669636138,0.00106905497442379,0.00354043809658873
ENSG00000234807,Gene,Gene,LOC101926907,Unchanged,49.4514432871881,-0.458639107555889,0.247611401944147,0.0403190567825301,0.0871101662930805
ENSG00000234810,Gene,Gene,NA,Upregulated,19.0105211640018,3.79792904181947,0.59069238578029,4.30195377586378e-11,3.75158768461177e-10
ENSG00000234814,Gene,Gene,NA,Downregulated,9.78952738180922,-0.972950988221025,0.524113629219551,0.0119045045221481,0.0302155427890921
ENSG00000234817,Gene,Gene,ECI2-DT,Upregulated,13.3898503279753,0.856639767913311,0.472332357200225,0.0178729708525664,0.0432449207417222
ENSG00000234825,Gene,Gene,XRCC6P2,Unchanged,52.5828075756395,-0.430292728414805,0.229392709176457,0.040368747522969,0.087191116631625
ENSG00000234828,Gene,Gene,IQCM,Unchanged,1.98206514659748,0.0461311000171948,0.531089598974042,0.825420099238879,0.888205193335678
ENSG00000234832,Gene,Gene,NA,Unchanged,4.97329075066066,-0.571095647787386,0.678976704783361,0.10507797626179,0.193338597798163
ENSG00000234835,Gene,Gene,NA,Unchanged,5.36178581941315,0.548072905942443,0.650965971344401,0.118835689125658,0.2131274389385
ENSG00000234840,Gene,Gene,LINC01239,Upregulated,17.4585716099893,1.75246001206364,0.71201861821453,0.00186128317396925,0.00584717098822399
ENSG00000234841,Gene,Gene,LOC100422627,Unchanged,2.84741639790171,-0.0567602854318473,0.490554027761127,0.823682218379651,0.887104567798179
ENSG00000234851,Gene,Gene,RPL23AP42,Downregulated,391.149991808294,-0.638762644928256,0.133173855155468,8.10810920058988e-07,4.43212237413087e-06
ENSG00000234857,Gene,Gene,HNRNPUL2-BSCL2,Unchanged,1594.13270322995,-0.234344805811937,0.074250045001765,0.00146534862128949,0.00470805737640744
ENSG00000234859,Gene,Gene,LOC100505782,Unchanged,44.2735460613843,-0.49576158933896,0.29191350820302,0.0509050947812479,0.105992846941632
ENSG00000234861,Gene,Gene,ATP5F1AP1,Upregulated,14.4126581895474,3.28696633617408,0.767633313522972,2.17378167900984e-06,1.11820238739619e-05
ENSG00000234869,Gene,Gene,LINC02925,Upregulated,13.8696524041452,2.22864917084011,0.559338684743538,8.47627052058434e-06,3.98454535476695e-05
ENSG00000234882,Gene,Gene,EIF3EP1,Unchanged,5.02955886594202,-0.499446852257943,0.554149097205248,0.142733312076149,0.246489882393078
ENSG00000234886,Gene,Gene,NA,Unchanged,2.16729498748583,1.03369837458593,1.61688573813578,0.02433443172016,0.0566263931906556
ENSG00000234899,Gene,Gene,SOX9-AS1,Upregulated,115.402120505368,1.51200997933884,0.197669627805775,2.94101666006173e-15,3.63600387253905e-14
ENSG00000234902,Gene,Gene,NA,Unchanged,1.86171973419664,-0.0882697774651848,0.525306669319909,0.705864154510573,0.803841025978867
ENSG00000234911,Gene,Gene,NA,Unchanged,47.9839623022831,-0.23936198289457,0.208655783457151,0.221706999439408,0.349011779874438
ENSG00000234912,Gene,Gene,SNHG20,Downregulated,508.360758671802,-0.972813832350704,0.104268890743713,3.14035732654824e-21,5.90685273274406e-20
ENSG00000234913,Gene,Gene,NA,Unchanged,3.04163619550338,0.225389957751621,0.533842580188049,0.413010890493983,0.553825496938545
ENSG00000234917,Gene,Gene,NA,Unchanged,9.13793354791336,-0.60169177297295,0.522391281763464,0.0864118508121181,0.164786104898544
ENSG00000234925,Gene,Gene,NA,Unchanged,2.97012939657423,-0.0194921006947422,0.486817629565519,0.937946082392962,0.961534580548997
ENSG00000234928,Gene,Gene,LINC01659,Unchanged,1.74304550236863,-0.452426285741529,0.725980341863183,0.109195357113624,0.199421932750362
ENSG00000234936,Gene,Gene,NA,Unchanged,7.76485484858428,0.572729070328945,0.49947645897191,0.0986619262229135,0.183845059938916
ENSG00000234946,Gene,Gene,NA,Unchanged,8.05555278243966,0.327269146180606,0.448228089322516,0.294442035047838,0.432626623483781
ENSG00000234948,Gene,Gene,LINC01524,Unchanged,3.84208325635566,-0.0424396888692552,0.506469774374324,0.86846400036556,0.916278490901494
ENSG00000234949,Gene,Gene,RAB17-DT,Unchanged,105.389129587164,-0.050166312869447,0.181388179392454,0.78625572362518,0.861890926543254
ENSG00000234964,Gene,Gene,NA,Downregulated,22.7930554135243,-1.24853171080361,0.343582388195916,4.64230370809816e-05,0.000195691378352597
ENSG00000234965,Gene,Gene,SHISA8,Unchanged,281.259381586556,0.0702931203327375,0.121813684103158,0.541827610392119,0.669937066979343
ENSG00000234969,Gene,Gene,AARSD1P1,Unchanged,3.82273426933275,-0.630360744468844,0.706632458312007,0.0863648812842301,0.164728310331833
ENSG00000234975,Gene,Gene,FTH1P2,Unchanged,22.3817340510668,0.459575907855298,0.336505417068518,0.10125815832511,0.187629085632098
ENSG00000234981,Gene,Gene,RPL7AP20,Unchanged,2.62483569764429,0.119000051514383,0.525101249076409,0.624102762338478,0.739571752172687
ENSG00000234988,Gene,Gene,LINC01849,Upregulated,3.89946566093548,2.38457786599389,1.42389714522526,0.00609543926581989,0.0168485192299627
ENSG00000234996,Gene,Gene,NA,Unchanged,49.6192285598485,-0.497314156168317,0.223460401544601,0.0155087971638772,0.0382049571159521
ENSG00000234997,Gene,Gene,NA,Upregulated,29.2973945635196,1.40106069502978,0.33873321365661,5.2466690512573e-06,2.55518782571387e-05
ENSG00000234999,Gene,Gene,NA,Unchanged,3.69856432491766,0.452395629425031,0.579712936468967,0.174012100362117,0.288469504887211
ENSG00000235001,Gene,Gene,EIF4A1P2,Unchanged,28.340711076559,-0.52294483882078,0.296403220125186,0.0415388116874818,0.0892723094592609
ENSG00000235007,Gene,Gene,NA,Unchanged,594.226279608001,-0.16571169953708,0.120974715660037,0.158766027378653,0.267997505041557
ENSG00000235008,Gene,Gene,NA,Downregulated,3.01232459184579,-3.54302288704625,1.4277402618596,0.000809341106683023,0.00274776833272014
ENSG00000235010,Gene,Gene,NA,Unchanged,4.01100891549188,0.365491879340867,0.588612181426616,0.227481856976559,0.355338441285879
ENSG00000235012,Gene,Gene,JCADP1,Unchanged,2.1830683308828,-0.202672532035407,0.559607081044142,0.400338811053677,0.542046559730134
ENSG00000235018,Gene,Gene,RPL17P48,Unchanged,2.75400160486983,0.540172302323842,0.700884415649201,0.115336725106973,0.208213217398607
ENSG00000235023,Gene,Gene,NA,Unchanged,2.53760024127419,0.335768537409285,0.613916887211484,0.221992430029705,0.349384004328052
ENSG00000235029,Gene,Gene,MNX1-AS2,Unchanged,2.39045229353325,0.820778215440945,1.17374214044462,0.0372604276822322,0.0815507177858928
ENSG00000235033,Gene,Gene,DAAM2-AS1,Unchanged,7.86227171953681,0.331584002784317,0.51329548389549,0.284996495459475,0.421854541756531
ENSG00000235034,Gene,Gene,C19orf81,Unchanged,101.956608582447,-0.0156768955731093,0.183846464262911,0.927425017335543,0.954831154416466
ENSG00000235036,Gene,Gene,NA,Unchanged,7.54449679495117,-0.309705000746747,0.431231229239708,0.312052484276234,0.4520466517861
ENSG00000235042,Gene,Gene,NA,Unchanged,1.95514796683004,0.0126772460429187,0.517544260989456,0.959184221018276,0.975656332246621
ENSG00000235043,Gene,Gene,NA,Unchanged,22.6855320736475,0.059397830681892,0.311067728787021,0.8199175455362,0.884619323338372
ENSG00000235044,Gene,Gene,NA,Unchanged,2.03430360148984,0.0653362841741919,0.52799738176036,0.770780557659181,0.850744717323498
ENSG00000235052,Gene,Gene,NA,Unchanged,4.46768311369316,0.176396003337358,0.482831603492654,0.5342798703861,0.663495748861773
ENSG00000235058,Gene,Gene,NA,Unchanged,4.51230338578901,0.014897746533055,0.44669844934702,0.962322373072856,0.977672384578112
ENSG00000235062,Gene,Gene,NA,Unchanged,1.41581873699172,0.0974120678456303,0.539654184155623,0.669460980467108,0.777120524659227
ENSG00000235064,Gene,Gene,NA,Unchanged,1.39396563315266,0.063814891733623,0.550493806126642,0.727504995552645,0.819763880521335
ENSG00000235065,Gene,Gene,RPL24P2,Unchanged,5.84042999585496,-0.658040856237033,0.683640461860632,0.0802248980924818,0.154828355912809
ENSG00000235070,Gene,Gene,NA,Downregulated,99.6397518610858,-1.23949458843941,0.228949085593114,1.0296046027932e-08,7.08262722663962e-08
ENSG00000235072,Gene,Gene,NA,Unchanged,21.2993947053599,0.722318025725936,0.393600134125176,0.0231693391401011,0.054251922125689
ENSG00000235076,Gene,Gene,GAPDHP52,Unchanged,2.14182132891078,-0.299160777340866,0.605786344361638,0.244386204338073,0.374697479576605
ENSG00000235077,Gene,Gene,NA,Unchanged,2.03284441797585,-0.0695411778433243,0.534502862047135,0.750157219846416,0.835936347383333
ENSG00000235078,Gene,Gene,NA,Unchanged,25.980729677969,-0.09120132675866,0.293594099136848,0.720033174693493,0.814454396523592
ENSG00000235081,Gene,Gene,NA,Unchanged,5.2187006524738,0.894470470202643,0.688539533714821,0.0350173237528918,0.0773422336067045
ENSG00000235082,Gene,Gene,NA,Downregulated,10.8946582627419,-0.949885522686891,0.47207206089668,0.00938403343709847,0.0245227594188266
ENSG00000235084,Gene,Gene,NA,Unchanged,7.00330070649386,-0.867744162823118,0.636215441150412,0.0326534647844078,0.0728201613253843
ENSG00000235088,Gene,Gene,NA,Unchanged,6.84066673738075,0.258755222677996,0.449626786986002,0.399839440268808,0.541546726465845
ENSG00000235090,Gene,Gene,NA,Unchanged,13.9684641517293,0.206159209319858,0.359290749575437,0.472631776465512,0.609651464505834
ENSG00000235092,Gene,Gene,NA,Upregulated,50.8970076419393,1.28498868629226,0.243064645739618,2.25054404431422e-08,1.49515771269993e-07
ENSG00000235098,Gene,Gene,ANKRD65,Unchanged,2.00046721560286,0.31571089976232,0.615374533773065,0.232320717507983,0.360960487523702
ENSG00000235100,Gene,Gene,NA,Unchanged,44.2547955305151,-0.158259429502783,0.230759301972703,0.452338866811134,0.590657021123416
ENSG00000235105,Gene,Gene,NA,Unchanged,4.81923891700098,-0.0132381607017262,0.441806625662934,0.961695247160541,0.97731363282566
ENSG00000235106,Gene,Gene,BRD3OS,Unchanged,916.337118125638,-0.0415226057109998,0.0930509050421883,0.65124826217005,0.762077331848545
ENSG00000235109,Gene,Gene,ZSCAN31,Upregulated,779.733462882166,1.19292251476434,0.119651796382853,4.14724524965187e-24,9.11691031999742e-23
ENSG00000235111,Gene,Gene,NA,Unchanged,19.5523094914556,-0.177481157912854,0.350246510025617,0.522954388787928,0.654386726732216
ENSG00000235119,Gene,Gene,NA,Unchanged,8.09422938801967,-0.10697777748485,0.422940501548663,0.71294319698941,0.809032459053324
